UserID,UserBg,PerformanceName,Question,Answer
1028,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1028,Arts,Perf_8,The interpreter is able to involve the public,4
1028,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1028,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,3
1028,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1029,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1029,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1029,Arts,Perf_8,The interpreter is able to involve the public,2
1029,Arts,Perf_8,The intepreter makes a satisfying use of the space,3
1029,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,3
1029,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1030,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1030,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,3
1030,Arts,Perf_8,The interpreter is able to involve the public,5
1030,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1030,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,5
1030,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1031,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1031,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1031,Arts,Perf_8,The interpreter is able to involve the public,4
1031,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1031,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1031,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1032,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1032,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,2
1032,Arts,Perf_8,The interpreter is able to involve the public,1
1032,Arts,Perf_8,The intepreter makes a satisfying use of the space,1
1032,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,1
1032,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,3
1033,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1033,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,2
1033,Arts,Perf_8,The interpreter is able to involve the public,4
1033,Arts,Perf_8,The intepreter makes a satisfying use of the space,2
1033,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,2
1033,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1034,Arts,Perf_8,The choreography links well with the music and the rhythm,1
1034,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,1
1034,Arts,Perf_8,The interpreter is able to involve the public,1
1034,Arts,Perf_8,The intepreter makes a satisfying use of the space,1
1034,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,1
1034,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,1
1035,Arts,Perf_8,The choreography links well with the music and the rhythm,3
1035,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,3
1035,Arts,Perf_8,The interpreter is able to involve the public,3
1035,Arts,Perf_8,The intepreter makes a satisfying use of the space,3
1035,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1035,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1036,Arts,Perf_8,The choreography links well with the music and the rhythm,3
1036,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1036,Arts,Perf_8,The interpreter is able to involve the public,3
1036,Arts,Perf_8,The intepreter makes a satisfying use of the space,2
1036,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1036,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1037,Arts,Perf_8,The choreography links well with the music and the rhythm,3
1037,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1037,Arts,Perf_8,The interpreter is able to involve the public,3
1037,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1037,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,3
1037,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1038,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1038,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1038,Arts,Perf_8,The interpreter is able to involve the public,4
1038,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1038,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,3
1038,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1039,Arts,Perf_8,The choreography links well with the music and the rhythm,1
1039,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,2
1039,Arts,Perf_8,The interpreter is able to involve the public,3
1039,Arts,Perf_8,The intepreter makes a satisfying use of the space,3
1039,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,3
1039,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1040,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1040,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1040,Arts,Perf_8,The interpreter is able to involve the public,2
1040,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1040,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1040,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1041,Arts,Perf_8,The choreography links well with the music and the rhythm,1
1041,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,1
1041,Arts,Perf_8,The interpreter is able to involve the public,1
1041,Arts,Perf_8,The intepreter makes a satisfying use of the space,1
1041,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,1
1041,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1042,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1042,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1042,Arts,Perf_8,The interpreter is able to involve the public,3
1042,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1042,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,5
1042,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1043,Arts,Perf_8,The choreography links well with the music and the rhythm,3
1043,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1043,Arts,Perf_8,The interpreter is able to involve the public,3
1043,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1043,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,2
1043,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1044,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1044,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,3
1044,Arts,Perf_8,The interpreter is able to involve the public,3
1044,Arts,Perf_8,The intepreter makes a satisfying use of the space,2
1044,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,2
1044,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1045,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1045,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1045,Arts,Perf_8,The interpreter is able to involve the public,4
1045,Arts,Perf_8,The intepreter makes a satisfying use of the space,3
1045,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1045,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,5
1046,Arts,Perf_8,The choreography links well with the music and the rhythm,2
1046,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
1046,Arts,Perf_8,The interpreter is able to involve the public,3
1046,Arts,Perf_8,The intepreter makes a satisfying use of the space,3
1046,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,4
1046,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1047,Arts,Perf_8,The choreography links well with the music and the rhythm,1
1047,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,1
1047,Arts,Perf_8,The interpreter is able to involve the public,4
1047,Arts,Perf_8,The intepreter makes a satisfying use of the space,4
1047,Arts,Perf_8,The movements performed during the choreography are so natural that resemble human ones,2
1047,Arts,Perf_8,A human dancer would be able to easily reproduce the choreography,4
1048,Arts,Perf_8,The choreography links well with the music and the rhythm,4
1048,Arts,Perf_8,The transition between one pose and the next are smooth and not forced,4
